,USER_ID,USER_NICKNAME,TITLE,MESSAGE,DATE_TIME,TOPIC_LIKES_COUNT,URL
197,u229639,рБАлексей,"Системное мышление, обучаемость ","Системное мышление, обучаемость.Что такое системное мышление? Какие ещё мышления бывают?Как определить есть или нет? Есть ли шкала?И всё то же самое про обучаемость.",2019-12-08 08:31,2,https://www.b17.ru/forum/topic.php?id=192680
198,u480115,Дарина Северская,безработная ,"Доброго времени суток. Я осталась без работы. В какой то момент у меня кончатся деньги на еду. Что делать? Мне за 40, профессия моя не востребована и не оплачиваемая. Живу в посёлке. На иждивении мать после инсульта. Под скажите советом.Сочувстивий и прочего не нужно. Только реальные советы.",2020-01-12 17:20,6,https://www.b17.ru/forum/topic.php?id=297870
199,u591352,Kotolona,Боюсь работы ,"Здравствуйте! У меня большой страх работы. Боюсь, что не справлюсь, что сделаю работу плохо, что я ничего не умею, что я устану. Очень боюсь критики, я ее совсем не переношу и что бы приступить к какой-то работе, мне нужно прилагать много усилий.Я пробовала работать и официанткой, и специалистом по документообороту и вела соц. сети в hr агентстве. Больше всего мне понравился веб-дизайн, сейчас я пробую заниматься этим на фрилансе, но страх появился жуткий, от стресса даже начались проблемы со здоровьем.Я боюсь, что заказчик, сделав у меня заказ разочаруется в моей работе, либо покритикует ее, либо у меня не хватит знаний сделать то, что он просит. Каждый раз, когда получаю сообщение на фриланс-бирже боюсь его открывать и читать. Это уже невыносимо, я думала что работать из дома мне будет спокойней, так как не люблю работать все время с людьми, но почему то мне даже страшнее работать ""самой на себя"". Еще я считаю себя очень ленивой, так что скорей всего фриланс не для меня, хотя меня этот вариант работы прельщает.Подскажите, как быть в такой ситуации, как перестать бояться выполнять работу и делать ее с энтузиазмом.",2020-01-13 15:43,1,https://www.b17.ru/forum/topic.php?id=298034
200,u474505,Linemen,Никуда не берут на работу ,"Я в полном отчаянии. Мне почти 24 года. Я решил начать новую жизнь около полутора лет назад. Я похудел на 20 килограмм, начал общаться с девушками. Но есть одна большая проблема, из-за которой я лишен всего, т.е. не могу себе что-то купить, не могу сводить девушку на свидание и т.д. - у меня нет денег. Меня никуда не берут на работу. И это в Санкт-Петербурге! Самое интересное, что я получаю второе образование. Первое у меня техник-автомеханик среднее, второе высшее инженер-специалист получаю через полгода. Я сам очень коммуникабельный, приятная внешность. Вообще хочу работать продавцом-консультантом, несмотря на свое образование. Но всё утыкается в отсутствие опыта. Меня не берут ни в магазин, ни даже на завод за мизерную зарплату (хотя я туда сам не хочу). Даже два раза отец пробовал устроить меня по знакомству, и опять ничего. Очень обидно, будто мир отвернулся от меня, несмотря на мои старания всё изменить. Руки просто опускаются, нет уже никаких сил. Случаются истерики, иногда плачу и кричу от обиды.",2020-01-13 16:46,1,https://www.b17.ru/forum/topic.php?id=298048
201,u590677,Yakov_est,Проблемы с работой и заработком. ,"Здравствуйте! Давно уже понял что моя жизнь зависит только от меня. И пока своими умозаключениями не могу разобрать/понять в чем причина моих проблем и как их решить. Вкратце опишу ситуации - уже неоднократно со мной случалась такая ситуация - устраиваюсь на работу, работа мне нравится/с коллективом становимся друзьями/зарплата на выходе больше, чем договаривались. В течении пары лет росту по карьере, заработок уже очень хороший. И вдруг у работодателя начинается спад и от этого начинается падение заработков и в итоге увольняюсь. И начинаю все заново. Так было как минимум уже 3 раза. Причем компании работали в разных сферах. И спад происходил по разным причинам. Последний раз весной прошлого года. Мне кажется это связано именно с деньгами. Хотя может изначально иду в компании которым осталось немного. Кстати все компании, кроме последней (там еще короткий срок после увольнения), после моего ухода дальше находились в упадке, или даже расформировывались. Моя жена уже как-то прикалывалась что меня надо нанимать конкурентам и устраивать в компании от которых надо избавиться.Изначально когда устраиваюсь ставлю себе определенную цель по заработку и развитию в компании, довольно быстро достигаю. Ставлю выше, продолжаю расти, и через 1,5-2 года происходит затык и так не работает. Или на фоне моего стремления и движения вверх, вдруг обнаруживается что высшим руководящим составом были выполнены некие действия после чего компания начинает падение. И через некоторое время начинаются увольнения, падение (кратное) зарплат и через некоторое время я увольняюсь. То есть меня никогда не увольняли. Я сам увольняюсь, видя что все идет под откос. Я пытаюсь давно понять почему в моей жизни так утвержден данный сценарий. То ли мне надо начинать работать на себя, то есть там где все зависит от меня. То ли в детстве так сформировалось под влиянием какого-то события. Много об этом думаю пытаюсь много читать/применять, но пока всё так же.",2020-01-11 08:25,0,https://www.b17.ru/forum/topic.php?id=297633
202,u349061,Follow the White Rabbit,"Не знаю кем хочу стать, когда вырасту ","Здравствуйте! Мне 28 лет и тут я поймала себя на мысли,  что  не знаю кем хочу работать  совершенно!Есть высшее юридическое образвоание,  магистратура международных отношений,  но ни по одной из  спейциальностей не получилось устроится по ряду причин.На данный момент работаю 3 года в должности секретаря в молодежном центре,  и 2 из 3х  лет мечтаю  сменить работу. Устраивалась сюда от  безысходности. В итоге болото рутины государственной организации и стабильности затянуло по уши. Последние 2 года с завидной периодичностью предпринимаю попытки уйти в другое  место,  но не выходит. Тут перспектив никаких,  перекрывают и не дают расти. Уволиться в никуда не могу. Но и понять  чем хочу заниматься дальше тоже. Получается, что  даже когда активно начинаю искать работу.  все равно возвращаюсь к вакансиям с той же должностью,  которую  сейчас занимаю.В студенческие годы,  всегда хотела сделать карьеру, быть успешной, была готова впахивать и развиваться,  а сейчасподсознателньо осталось это желание,  а по факту сижу на попе ровно. Бесконечные отказы в новой работе заметно подорвали самооценку,  все чаще ловлю себя на мысли, что  ничего  не умеюи  не знаю,  и всю жизнь тут просижу,  отвечая на телефон,  и осуществляя документооборот по шаблону,  который нагоняет тоску,  но платят стабильно.Вроде и хобби есть,  и интересы,  но эта карьерная нереализованность просто  убивает. Нахожусь в состоянии перманентного  стресса и переживаний из-за этого, и к сожалению ,  от этого и другие сферы жизни естественно страдают.  А как найти себя не знаю.Может я ленивая просто,  чтоб  что то препринять,  поэтому засела в болотце и сижу ною.Хотелось бы поговорить со специалистом на эту тему.",2020-01-10 14:27,0,https://www.b17.ru/forum/topic.php?id=297522
203,u477410,blaccloak,"неопределенность, неуверенность в будущем ","Добрый вечер, Сергей Ефимович! Меня зовут Александра. Начну с того, что в мае прошлого года я закончила педагогический университет (логопедия), продолжать учиться в котором не хотела уже со 2-го курса, но не перевелась, потом что жалко было терять 2 года и не знала на какую специальность переводиться. Думала диплом будет, а там посмотрим. Сейчас получается, что по специальности работать я не хочу, и прыгаю с одной работы на другую. Вообще хотела после школы связать себя с творчеством, но все твердили, что творческой профессией много не заработаешь.Но, как ни странно,я поступила на магистратуру на свой же факультет, потому что бакалавриат не считается законченным высшим образованием, да и на наш факультет было поступить проще простого+бюджет.Так же у меня планируется переезд в другой город, мама уезжает летом, а я из-за магистратуры вынуждена остаться (а может я ее вообще брошу). Сейчас я смотрю вокруг, у маминых друзей дети (мои ровесники) получили достойное образование, родственники (старше меня лет на 6-7) тоже работают на достойных высокооплачиваемых должностях. А я в свои 22 так и не могу определиться с работой, но у меня есть сильное желание добиться высот, нужно только найти где.Мои вопросы заключаются в следующем.. Как все-таки найти свое место в жизни? Как перестать сравнивать себя с теми же родными и друзьями в плане образования и работы? Так же из-за этой неопределенности в последнее время все чаще возникает прокрастинация, нет желания ничего делать уже, ни с кем общаться и тд. Может это все-таки не неопределенность, а моя лень, а я просто не хочу это признать?..Буду благодарна за советы. Можете ответить по мере возможности.",2020-01-08 23:28,1,https://www.b17.ru/forum/topic.php?id=297266
204,u479584,FrankDux,Вопрос о работе и афантазии ,"Здравствуйте, меня беспокоят два вопроса. Для начала постараюсь описать то, что меня волнует.В своей жизни я так и не нашел себя и после учебы устроился туда куда взяли. Работа связана с чертежами и так как чертежи не сложные, то с работой вроде бы как справляюсь. Но при столкновении со сложными чертежами уже очень тяжело что-то представить себе и понимание того, что изображено на чертеже приходит только тогда, когда есть 3д модель в компьютере. В итоге появляется мысль в голове, что это все не моё и надо искать другую работу или ещё чему-то учиться.Являюсь интровертом и с одной стороны мне работа очень подходит так как минимум общения с людьми, а с другой стороны у меня невысокие способности т.е слабое пространственное мышление.Многие говорят, что можно развить мышление, но ведь есть предел развития  и он вероятнее всего задается генетически и у каждого человека он свой.Возможно что мой предел уже достигнут и мысли о том, что при частых попытках что-то себе представить, в мозге будут формироваться новые нейронные связи,благодаря которым в будущем смогу представлять себе сложные объекты, являются ошибкой. И вот вопрос - на моем месте вы бы ушли с такой работы или же нет ?И теперь об афантазии. В статье, которую нашел в интернете, говорится что этот недуг есть у 2.5% населения земли, но мне кажется что процент намного выше.В моем понимании афантазия это отсутствие способности мысленно представлять образы любой материи в 3D(причем эти образы настолько яркие и четкие что кажется будто они на яву)В мире думаю талантливых изобретателей,инженеров-конструкторов наверное десятки миллионов из 7 миллиардов, поэтому указанный процент 2.5 кажется неверным (либо я чего-то не понимаю)Сейчас благодаря компьютерам можно допустим работать инженером с афантазией( благодаря программам 3D моделирования можно что угодно создать и нет необходимости держать в голове множестводеталей и производить между ними операции), но вот как создавались подводные лодки, танки, корабли и другие машины до компьютеров, неужели люди типа Николы Тесла могли у себя в голове видетьготовое изделие и мысленно вращать его, а также разрезать и видеть как детали перемещаются относительно друг друга или же машины тогда были не такой сложности как в современном мире.(В наше время наврятли есть такой человек, который может представить машину состоящую из 27000 деталей и мысленно разрезав её нарисовать 3-мерное или 2-х мерное изображение)Хотелось бы ещё написать о художниках, например о тех кто рисует мультики типа Симпсонов, Футурамы и т.д. Чтобы изобразить какой-то момент надо же видеть четкую картинку в голове, которую ты просто переносишь на бумагу, ведь если пользоваться логикой и думать где надо  или ненадо нарисовать какую-то линию то это будет занимать слишком много времени для создания рисунка и в итоге тебя уволят.Значит у этих людей образы в голове такие же яркие и четкие как у выдающихся инженеров. Получается что при желании художник может стать хорошим инженером, а инженер художником.В итоге подхожу к вопросу - стоит ли пытаться развивать что-то путем проб представления чего-то материального в надежде построить в мозгу необходимые нейронные связи,которые в итоге должны дать способность видеть образы или же это все бесполезно и как говорится что дано то дано?",2020-01-07 12:12,0,https://www.b17.ru/forum/topic.php?id=296983
205,u398918,Self Saviour,Хочу уйти с одной из работ. Как не винить себя? ,"На эту работу я пришла год назад, это частный детский образовательный центр, пришла я в качестве преподавателя своего предмета. Но не для основного источника дохода, а для души, самореализации, общения в коллективе коллег, для профессионального роста. Если я уйду с неё, то по доходам ощутимо не потеряю (там платят мало), и небольшую финансовую дырёху от этой потери заткнуть будет не трудно.Но вот, по истечению года все плюсы, ради которых я туда пришла, растворились. С начала этого учебного года там царит бардак и нервотрёпка, доходы населения упали, детей в центре всё меньше и меньше. Еще там есть странная заместительница начальницы, которая с самого начала мне хамила. Поначалу я на это не обращала внимание, потому что мало ли, ну человек с тараканами. Неприятно было, конечно, но этот конфликт я предпочитала игнорировать и делать своё дело со старанием и в своё удовольствие. Но еще эта замша отвечает в центре за рекламу направлений. В начале этого учебного года я зашла в рекламную ленту и с ужасом увидела, что рекламы моего направления там практически нет! Хотя я ее много делала - в наши обязанности входит снимать фото и видео на занаятиях и отпралять их этой замше. А она их уже должна ставить в ленту и на сайт. Я своё дело делала, а она рекламу моего направления, оказывается, саботировала! Аж внутри всё похолодело у меня тогда. И еще я подумала: эта коза ведь на телефоне еще сидит, с потенциальными клиентами разговаривает. От нее ведь и на этом этапе зависит, придут ко мне клиенты или нет.Я опять тогда сдуру решила не раздувать конфликт, решила заняться своими роликами сама (думала освоить программу видеомонтажа, чтобы сделать себе классный демо-ролик и через начальницу, а не замшу, выложить его на сайт центра, еще попросила админов, чтобы они всех моих потенциальных клиентов переадресовывать по телефону ко мне, потому что я умею их убеждать приходить заниматься со мной. И еще решила ещё больше стараться, чтобы завоёвывать и удерживать клиентов своими усилиями, минуя звено этой замши. Потому что когда я делаю всё сама, на 90% получается и клиентов привлекать, и удерживать их надолго в обучении - с этого я научилась и кормиться, и зарабатывать. Но у меня с начала года появилось столько своей работы (вне этого центра), что делать ролики самой (монтировать их, накладывать музыку и всякие эффекты) у меня уже не было времени. Плюс бардак, нервотрёпка и продолжающееся хамство замши в центре меня уже стали сильно раздражать и выводить из себя. Я рассказала о проблемах с рекламой начальнице, она со мной согласилась, но сделала только одну небольшую долю того, что нужно было. Банер, рекламирующий моё направление в ленте так и не закрепили. Зато реклама направления замши - (у нее логоритмика, у меня иностранные языки) её реклама пестрит на сайте и в Инстаграме в огромных количествах, на каждом углу, на всех первых местах. Мне другая администратор поведала, что у них этот бардак с рекламой уже давно, и чтобы преподаватель получил рекламу на сайте и в группах, то должен унижаться перед этой замшей. А начальнице не до этого, замша - её личный верный пёс и сердечная подруга, с которой они музицируют и мужей обсуждают. Меня всё это положение вещей еще больше стало бесить и нервы на этой работе стали сдавать. Там постоянно случаются какие-то внештатные ситуации, неадекватные капризы клиентов, разруливать которые у меня уже на фоне моего раздражения на центр и собстенной загруженности своими заработками не было энергии. На занятиях я всё еще продолжала стараться на пределе своих сил так, что пару раз после занятия стала бледнеть и задыхаться. Нервы держались всё слабее, так что пару раз я там сорвалась, с эмоциями и с маханием руками высказывала второй админше за бардак. Например, после того, как ко мне прям на занятие без предупреждения завели совершенно неадекватного мальчика с сильным ЗПР, чтобы я проводила с ним заняние наравне со здоровой и маленькой девочкой (девочке 6 лет, а этому лбу 9). Мальчик начал орать, вырывать у меня из рук наглядные пособия, выгонял здоровую девочку из класса, напугал её, я побежала к админам, уже почти не сдерживая скандала ""что вы творите?"" А они мне в ответ: ""Да этот мальчик просто устал, ему надо было просто сказать, чтобы он посидел, отдохнул"". Ага! Мы с его мамой его минут десять уговаривали-успокаивали, забирая время у занятия и еще больше пугая здоровую ученицу. А админам главное, чтобы людей в группе было больше любой ценой. Так вот, в тот день, когда после работы должен был быть НГ корпоратив, я поняла, что никак не хочу на него оставаться, тихо собралась, чтобы уйти незаметно, но меня заметили. И начали, кончено, докапываться, чего это я ухожу? И у меня сдели нервы, но я начала нести всякий бессвязный бред, что ""я проиграла, что тут без меня будет всем лучше, а в других местах мне платят в два раза больше"". В общем свалила всё в кучу и ушла прям перед корпортивом. (Начальинца этого не слышала, но слышали админы и замша). Когда я пришла домой то почувствовала большое облегчение, что не осталась с ними на НГ.Я честно говоря, сижу и мечтаю, чтобы меня они сами оттуда уволили... Может быть, я и провоцировала их в этом году на это несознательно...Но мне стыдно: а) за то, что я так себя повела, давая повод другим считать себя неадекватной;б) за то, что геройствовала, вешала на себя там большие цели и обязательства, несморя на хамство и вредительсво замши;в) за то, что не рассчитала свои моральные и физические силы и довела себя до нервного срыва.г) за то, что слишком много хотела сделать для начальницы, для этого центра, слишком много души и стараний туда вкладывала, целый месяц держала для них два своих рабочих дня, ждала, пока у них появятся ученики по моим направлениям. Что я не оценила ситуацию и свои ресурсы вовремя. д) и самое главное - виню себя за то, что не справилась, несмотря ни на что. Моё направление в центре не развилось. Хоть я и очень старалась.В оправдание себе могу сказать, что когда я сама себе и реклама, и админ, и маркетолог, и работник, то на 90% у меня всё получается. В центре же этом на 90% не получилось(.Я обсуждала этот вопрос с психологом, она сказала, что проблема не во мне, а в недостатках рабочей организации этого центра на всех уровнях руководства и рекламы. Да, там и правда, начиная от начальницы, слишком много уделяется внимания личным отношенькам, а обсуждения вопросов организации бизнеса начальинца избегает, как будто бежит от проблем. Но мне психолога еще до окончания НГ каникул ждать, а вина мучает уже. И мешает двигаться дальше по профессии. Хочу закрыть этот этап и избавиться от чувства вины.",2020-01-03 16:17,1,https://www.b17.ru/forum/topic.php?id=296304
206,u229639,рБАлексей,Манипуляции (серая ЗП и прочее) от начальства ,"Есть специалисты по манипуляциям от начальства среди психологов?Хотя может это и не манипуляции...не уверен на 100%...1.На работе работодатель говорит что конкуренты наступают.Работать становится сложнее.Прибыль падает.Независимые предприниматели кстати действительно говорят об усталости от закона одного (не буду называть отрасль).Крупные конкуренты со связями в госорганах заполоняют всё.Может ли это быть просто манипуляцией?Бизнес меняется, рынок меняется, кто-то просто устаревает...Почему то хочется посмотреть на статистику по отрасли своими глазами...Это моё желание оно хорошее или это стремление к власти <виноватый взгляд>?2.Другой момент ""серые зарплаты"".Всё что платит за меня работодатель это ""белая ЗП + налоги + черная ЗП"". т.е. ФОТ = ""10000 + 2000 + 10000"" Я попросил не меняя общую сумму ФОТа сделать мне на руки выплату меньше. Т.е. 18000 + 4000 + 0.Мне начали ""рассказывать"" что процент налогов не 20% (все проценты налогов я знаю из кодекса) а намного больше...Т.е. как бы получается что работодателю важно чтобы вместе со всеми участвовал в выплате зарплаты в конвертах. Как бы был ""повязан"".Может быть такое?3.Может эти вопросы к специалистам по консалтингу или менеджерам в бизнесе, а не психологам... Можно ссылку на их форум если знаете?",2019-12-31 19:53,1,https://www.b17.ru/forum/topic.php?id=295945
207,u259459,Костя74,Почему я ищу престижную работу? ,"Я почему-то ищу работу, чтобы, работая на ней — я был крутым. Но таких вакансий почти нет и потому я все без работы. Я когда ищу, то представляю как «там» всё будет сказачно, какой я буду, как буду смотреться, как буду другим говорить, кем я работаю и они должны думать, что я крутой.Что со мной не так? Как исправить? Идти на обычную/скучную/тупую работу которая есть? Или дальше искать работу мечты?",2020-01-10 18:24,3,https://www.b17.ru/forum/topic.php?id=297559
208,u463893,добрая врединка,Ситуация с работой ,"Живу в провинции. Опыт работы есть как по специальности, так и вне ее. В моем регионе требуются продажники всех мастей, менеджеры и продавцы торговых точек. Ко мне это относится прямо вот никак. Я для себя определила, что рассматриваю график 5/2 только, продавцы и прочая розничная братия работают 2/2 сменами примерно с 8 до 22 часов. Нюанс: маленький ребенок, можно сказать 1 класс скоро. Сад с 7 до 17-30 работает, в прикрепленной школе тоже есть продленка до 17-30 часов. Мужу предложила выбрать из предложенных мной решений несколько вариантов, среди которых: няня на привод-отвод ребенка, удаленка (но так как с поиском клиентов у меня затык, я мало уверена в этом варианте), работа в моем городе (редко, долго, не факт, что появится вакансия), переучиться на онлайн-специальность (нужны деньги как минимум минимальный оклад), мне уехать из этого города туда, где есть работа, тогда ребенок полностью на муже, а я выходная мама и еще мужу с графиком договориться, чуть подкорректировать его, чтоб он смог ребенка забирать.В общем, все ли варианты я рассмотрела? (быть долго без работы нет возможности, у нас кредиты, верней больше это его кредиты без моего ведома, но живем-то мы вместе и исправлять ситуацию как-то надо).PS если специалист, взявший тему, считает, что меня надо макать постоянно и обвинять, чтоб я оправдывалась, - пусть проходит мимо. График общения свободный и обращение по нику. Больше запрос демо: как более выгодно действовать в возникшей ситуации, касаемо всех. На какой компромисс идти?",2020-01-10 11:54,0,https://www.b17.ru/forum/topic.php?id=297502
209,u482370,Счастьюшко,Воспринимаю работу как наказание ,"Наверное каждому тяжело выйти из затяжных праздников в ещё более затяжные будни,но...моя проблема заключается в том, что мне тяжело оставить дом и доехать на работу. Там чаще всего уже становится немного легче и иногда даже интересно. Мне кажется как будто я на работе словно живу не свою жизнь, ""продаю"" часть жизни за деньги. Словно это вечное наказание.Немного о работе: преподаватель английского языка в частной школе, 14 учеников, работа 3/7 , 10 часов с перерывами. Занимаюсь в основном  с начальной школой. В целом дети хорошие,как и  родители. С начальством отношения ттт хорошие, хотя меня и  могут выгнать в следующем году (нужно будет сдавать темы, которые мы проходим, но я готовлюсь время от времени). Как говорит начальница : ""не хотелось бы расставаться"". Работаю 3 месяца.Исходные данные: 1 курс иняза (немецкий/английский) - пришлось уехать из-за войны, затем высшее историческое образование (бакалавр)т.к. ЕГЭ по англ я не сдавала - пришлось поступать на бюджет куда прошла, продолжаю заочно магистратуру иняз (почти ничего не посещаю, т.к. эти высокие материи оторваны от реальной практики, что так нужна), много  курсов, путешествовала, общалась с иностранцами в интернете. Т.е. я самоучка.К урокам готовлюсь только к тематическим (НГ, Рождество и другие праздники) т.к. это бессмысленно и всегда приходится перестраиваться под текущие нужны или восполнять пробелы.Подскажите, как ходить на работу с радостью, не бояться её потерять или не думать что самое лучшее в моём случае - оставить работу.",2020-01-09 13:05,1,https://www.b17.ru/forum/topic.php?id=297324
210,u476238,pu123568,Мое поведение на новой работе ,"Добрый вечер! Работаю на новой работе месяц, и уже хорошо себя зарекомендовала, и мне нравится моя работа, начальница часто хвалит, я пока со всем справляюсь. много кто обращается за помощью и советуется со мной, генеральному директору я тоже в хорошем смысле запомнилась. Я не впадаю в ступор от задач, ищу пути их решения. планирую свой день, умею себя грамотно вести при авралах.Во многом это все благодаря опыту. А этой сфере я работала около 5 лет.И запрос моей темы вот в чем - мне со многими негативными моментами пришлось столкнуться на старых двух работах в этой сфере. Когда я пришла в эту сферу, у меня многое не получалось, был несправедливый начальник, часто не давали мне информацию.но  требовали результат. И много чего делала, чего не должна была. и личных границ у меня практически не было,и не ценила себя как специалиста (Это все не всегда. а просто было такое в прошлом), на самой последней работе постоянно были обвинения в мой адрес и обобщение меня с сотрудницей, которая плохо выполняла свои обязанности, плюс нарушение моих личных границ, причем очень серьезное. Но мне работа нравилась. я много чего делала, причем хорошо. Могу в процессе общения все рассказать подробнее.Сейчас меня волнует то, что иногда мое поведение зависит от событий и опыта на прошлой работе. Есть у меня в поведении и элемент ""Дедовщины"", например у нас работает мальчик 25 лет, который неуверен в себе, очень часто ошибается. теряется при любом вопросе. не помнит, что он делал. а что нет. не умеет анализировать, не знает элементарных функций экселя, страшно тупит. И ведет себя. будто пришел не на работу. а его заставили сюда ходить родители. как в школу, сначала даже ныл. и вел себя как жертва. когда его просили задержаться на работе, но не заставляли, т.е. он спокойно мог пойти домой.Мне сначала с ним часто приходилось работать, могла даже отдуваться за двоих, но я этого избежала. Даже когда начальница сказала, что я могла бы все сама сделать быстрее, я объяснила ему что и как делать, и в третий раз он уже все делал сам. Меня он сначала даже раздражал, и чем-то напоминал меня, но не до такой степени, а в некоторых моментах. И чем-то раздражала несправедливость, что меня на прошлой работе много раз оклеветали и вешали на меня ярлыки две не совсем адекватные коллеги (они главная причина моего ухода с прошлого места работы, Там уже был дурдом), а этому мальчику я все разжевываю, и с ним никто себя так не ведет. Но вот он сначала даже не мог обратиться ни к кому, все волновался, ""выкал"" всем, стеснялся. А сейчас лучше стал общаться, меня даже это порадовало.А боюсь  я того, что стану похожа на одну очень вредную и злопамятную бывшую коллегу, которая вела себя ужасно. Я не хочу ей и другой коллеге уподобляться Или на своего первого руководителя с синдромом вахтера и самоутверждением за чужой счет. Это не я.И плюс у меня иногда проскакивают старые привычки, типа разового заискивания перед коллегами и желания угодить, или боязни дергать лишний раз начальницу. Но одновременно я стараюсь никому не давать садиться себе на шею. Я понимаю, что я хороший специалист, и что опытнее многих из отдела. и возможно у меня больше умений. Мне очень понравилось. что сначала там был отбор помягче (в нашем городе открылся филиал организации 2 месяца назад, и набирали полный штат сотрудников),а когда искали последнего человека, меня выбрали из 30 претендентов, причем взял на работу меня генеральный директор после часовой беседы, сразу же. это я не хвастаюсь, просто я этим горжусь и довольна собой. А так я не зазнаюсь. нормально со всеми общаюсь. и всегда могу подсказать что-то, когда просят. Хотелось бы сегодня пообщаться со специалистом, у кого есть сегодня время, и потом еще неделю минимум. Спасибо)",2020-01-09 20:49,0,https://www.b17.ru/forum/topic.php?id=297405
